,review_id,username,user_image,rating,review_text,thumbs_up_count,review_date,app_version,replied_at,reply_content,lang,app_name
171,4588343c-f123-4eb5-be78-2c0580bbda84,Md Salam,https://play-lh.googleusercontent.com/a-/ALV-UjWTnxbGqFah6rKqNUFKXaP6At-VSWR4CgMM2E-Pl_QVdUIZPJU,2,very nice,0,2026-05-24 12:22:51,3.1.1,,,en,Rocket
172,6176e675-5943-41e3-b0db-f72ba8016b43,Shuvo Islam Raj,https://play-lh.googleusercontent.com/a/ACg8ocLXA3f9_FBTSrr5M_X0GUNkwsWJY4nveM_fBepllca8LtbXWlI=mo,5,Good,0,2026-05-24 07:35:38,3.1.1,,,en,Rocket
173,f41ce0c8-f46c-451a-8f86-1c9b66044a58,Shahin Saeed,https://play-lh.googleusercontent.com/a-/ALV-UjWfOdthjPgleGJqiXEHxxabCWGR_lj9nfDyC_bpy86H3y3v8dHn7w,5,good,0,2026-05-24 06:04:38,3.1.1,,,en,Rocket
174,df916a56-2946-4ecf-be9c-304b9a16de57,Mehedi Hasan,https://play-lh.googleusercontent.com/a-/ALV-UjVqVzPhTAHkU_Aiv8Gxw1uJOICk2VcUi5L1eJebY13-raBAZ5Q,5,verry good job,0,2026-05-23 23:29:10,,,,en,Rocket
175,57876426-448e-41c7-80a4-5353d4d2efb6,mahfuj bd,https://play-lh.googleusercontent.com/a-/ALV-UjXncG3KZ9KJ3vQROu11Yv8XgY6wN8UR-m9Z-ddB-kGvmTO-yBY,5,Online very easy for real life banking. It is best for money useing. thank you Rocket app,0,2026-05-23 22:23:11,3.1.1,,,en,Rocket
176,e8f956c6-8aa6-454a-b4ab-f7774318c6e9,Md Homaun Kabir,https://play-lh.googleusercontent.com/a-/ALV-UjUxcG4nGdVltozDYCpYKc9EZjhI8LclqVhX_tgw-RIJTs_Lu0KSMw,2,No money is taken from any bank or card.,0,2026-05-23 11:45:45,3.1.1,,,en,Rocket
177,743e8dc6-3657-4b76-a4d3-5d47dac36a59,James Das,https://play-lh.googleusercontent.com/a-/ALV-UjV9YEMW9oPnN1xA575Ke0oAU4MTdx2yxr8CTiPaCLzWIV4wAZw7QQ,5,"Rocket is just a great app — super simple and easy to use. Sending money, paying bills, recharging my phone, checking balance, it all just works. Fast transactions, instant notifications, no crashes or weird glitches. The app is lightweight, doesn't kill my battery, and works fine even on slow internet. Plus agents are everywhere, so cash-in/out is never a hassle. Honestly, it makes life easier without overcomplicating things. Big thumbs up!",8,2026-05-23 10:19:14,3.1.1,,,en,Rocket
178,af7c2de9-7492-4203-820f-fe79555da6d1,Joy Dn,https://play-lh.googleusercontent.com/a/ACg8ocIsqJj_fyFeMn7vMSvl_bkTEoyzaQpWtRt1xh2BfUnLyBz93A=mo,5,usefull for me ❤️‍🩹,0,2026-05-23 08:16:49,3.1.1,,,en,Rocket
179,d4ed32cd-35f0-4120-9894-be19d0c60d16,shakil khandokar,https://play-lh.googleusercontent.com/a/ACg8ocLUC3kfV9UmX5Q6w7vIz-fxkyaIAUCurL8aXuNiGKu-CGLYnA=mo,5,good,0,2026-05-22 18:07:18,3.1.1,,,en,Rocket
180,939e5cf7-e0e2-40b6-91aa-6225cb85fac8,jakaria chowdhury,https://play-lh.googleusercontent.com/a-/ALV-UjXTkNWo8C_lMC8HzZajVl9nvDGGdKda6bbGbPMKfw02wiq-gAsC,1,"UI SYSTEM faltu , registration er process purai complicated KFC non KFC ?? user friendly na specially Bangladesh er Moto sadharon Manus er Jonno na",0,2026-05-22 14:34:30,,,,en,Rocket
181,a1556300-8648-40f7-bd21-5fb30ca0aa58,Raju Ahammed,https://play-lh.googleusercontent.com/a-/ALV-UjWvbiQ0Jze2U5m4CWWVUFyPUv_f3mjYMv6pAKP8pSGDvt4WUDTY,5,nice,0,2026-05-22 12:21:33,,,,en,Rocket
182,dfa4089e-a592-4565-ac58-fbf1aabb7c87,Robiul islam Robi,https://play-lh.googleusercontent.com/a-/ALV-UjVEragDzcNhekT1gtPUhfLQ_oLvY1OvWj6RYymMjcoh0tvWwWo,3,good 👍,0,2026-05-22 08:50:11,,,,en,Rocket
183,66446a69-fefe-4634-a1d6-c219fd4044eb,Solman Khan,https://play-lh.googleusercontent.com/a/ACg8ocIfCL1ANVgCaRMMWjCs1_G2nGDg8p_Q1hxbSubvceItgBEWqA=mo,5,good,0,2026-05-22 07:08:16,3.1.1,,,en,Rocket
184,39f77701-4cc5-4248-ac09-e9662beb08af,Bachumiah,https://play-lh.googleusercontent.com/a/ACg8ocK8gVVTdFs-pULoJM4gHOlT5Y8WNrkAYnul6Cw9CIUFqpo5ZQ=mo,2,"I just recently opened a rocket remittance account...but whenever I try to add money I can't...it shows I have exceeded my transaction limit,..even why I try to transfer 1000 taka..what should I do?.I can't even contact with customer care",3,2026-05-21 22:50:26,3.1.1,,,en,Rocket
185,948bccfd-ddf7-406f-b0d4-fbe3144d3b15,md shahin,https://play-lh.googleusercontent.com/a/ACg8ocLd5XN5fdiCdLxe0VVvK-3hSE4EFOaDvE8-0w1X5CKzd0Qkrg=mo,5,good,0,2026-05-21 18:59:53,,,,en,Rocket
186,664614bb-b9d0-4cb2-8154-0aa63b76711d,ARSHED85761443 ARSHED,https://play-lh.googleusercontent.com/a-/ALV-UjWsLEv84Nh2AioYDcZ-JzxTe3VDzT6iQHP6AH5CGDCcM_mAkpof,1,এই শালারা আমারটা ঠিক হয় কেন,0,2026-05-20 18:33:15,3.1.1,,,en,Rocket
187,ef094ba6-4470-40fb-b30b-dd182cd2e25b,Md Tarek Rahaman,https://play-lh.googleusercontent.com/a/ACg8ocIXXxEIvE8LxyYfwHVOKYsclVx4FtfCwp3MD5zs9MI8f9lPDmc=mo,1,Rocket Login Failed to initiate IVR call 😔,0,2026-05-20 15:55:36,3.1.1,,,en,Rocket
188,25282733-aee8-4439-b58b-62580d15fcd7,Sazzad Sultan,https://play-lh.googleusercontent.com/a/ACg8ocJl5CVdHjknOMu3fjRub6il_Q9xP0PU3IDiDLro0cx_dgn9RA=mo,5,nice,0,2026-05-20 15:40:07,3.1.1,,,en,Rocket
189,7610c433-08d4-406e-a6fc-b1a720478abc,Taj Uddin,https://play-lh.googleusercontent.com/a/ACg8ocKC7sTw7ORpa0d8SRN3K6DdJJ9MkVqCHHRq6qUYae0iHoX_gQ=mo,5,nice,0,2026-05-20 11:20:35,3.1.1,,,en,Rocket
190,8dd48d9a-1d5f-472e-8d8d-51bd254faf7f,Md Sojib hasan,https://play-lh.googleusercontent.com/a/ACg8ocLml1Z21zV6ktjJ6s7rNvzvU2Igqe7BOEq1-exR40l8ltO42A=mo,5,nice,0,2026-05-19 21:57:39,3.1.1,,,en,Rocket
191,58c6f502-dcaa-4f31-91e8-69ce44ba6e4b,Rokon Sarker,https://play-lh.googleusercontent.com/a/ACg8ocJwTIfeZN7IO55QmLOvwyUbhugCmgtGMPUKOeuaKjfZ6tZ6Bg=mo,5,very good apps excellent service,0,2026-05-19 14:57:17,,,,en,Rocket
192,55c06e09-e3ef-4ce1-b54f-aa77ff70be53,Md.Ashikur Rahman,https://play-lh.googleusercontent.com/a/ACg8ocJiyElwi_zqdmdvFMZ2GHxWCLNSxwGf3DrT_tI4Y5XiX3g5cg=mo,5,❤️❤️❤️❤️,0,2026-05-19 13:17:04,,,,en,Rocket
193,59df020e-00c5-4386-8e1a-b70db83af94e,Mohiuddin Sarker,https://play-lh.googleusercontent.com/a-/ALV-UjWagHiZiLnkPAqRKXkQQ9GNca6TQJtu73-Gn4Ul-dtG5NpzKyQH,5,good service,0,2026-05-19 11:28:30,,,,en,Rocket
194,56536351-fb07-41cf-b386-b5790d73dc70,Redoy Jan,https://play-lh.googleusercontent.com/a/ACg8ocID0CLbq_Tj1X6Oxi1P5ITi5N26OTGP5OCWucJSRFCdwmM9wg=mo,5,What a problem,0,2026-05-19 11:05:23,3.1.1,,,en,Rocket
195,b2afd3ae-1fa9-4579-9300-4d2c2e4ed661,Monmoy Halder,https://play-lh.googleusercontent.com/a-/ALV-UjW59gYWCdocEP0jSAuOPcA1JBQjuk_RrcCLygrp8kT70CET-D0,5,thank you,0,2026-05-19 10:27:34,3.1.1,,,en,Rocket
196,096b216f-a616-4385-a98c-1e151e80765e,Sulov Hajong,https://play-lh.googleusercontent.com/a-/ALV-UjW3WURk4uqEBPq8wKfeVwXr_rYtqlhc9HZ2uNL6tXtz7gEIC6iK,5,I use this app. This app works well.,0,2026-05-19 10:23:04,3.1.1,,,en,Rocket
197,8871ca35-fd19-4032-9674-ebfdad1f6950,Tanjela Jibon,https://play-lh.googleusercontent.com/a-/ALV-UjVwwogdVIn3XaAsqVVZZltev474zoowqsiBu4Dm7eappNEwBeYY,5,nice,0,2026-05-19 09:51:16,3.1.1,,,en,Rocket
198,d2991d83-e3e5-4499-ab64-7c9be55eff7b,Mayar Mukhos,https://play-lh.googleusercontent.com/a/ACg8ocLt6HPowklC9TYwwFwufdgBYDMwaymtIJnbEk9HNJmVCNAlxA=mo,3,good,0,2026-05-19 07:51:22,,,,en,Rocket
199,924ea953-dd44-492a-9fbd-600f1dfe6917,md osaman,https://play-lh.googleusercontent.com/a/ACg8ocKy7Kf3wov2xbU4uVcH6d1nZAsIwUtRmrjv3AmgvqRKSaGMkA=mo,5,good,0,2026-05-19 07:43:31,3.1.1,,,en,Rocket
